customer_id,age,gender,employment_status,annual_income,education_level,credit_history_length,num_previous_loans,num_defaults,avg_payment_delay_days,current_credit_score,loan_amount,loan_term_months,loan_purpose,collateral_present,identity_verified_on_chain,transaction_consistency_score,fraud_alert_flag,on_chain_credit_history,default_flag
CUST08212,28,F,employed,19443,Bachelor,17,1,0,9,627,14934,48,Business,No,1,0.3,0,6,0
CUST08213,51,M,employed,43539,High School,24,2,1,5,714,89617,48,Business,No,1,0.87,0,1,1
CUST08214,54,F,employed,39438,High School,11,2,0,11,611,34626,12,Crypto-Backed,Yes,1,0.88,0,4,0
CUST08215,27,F,employed,42895,Bachelor,16,5,0,9,618,97022,60,Education,No,1,0.41,1,5,0
CUST08216,56,F,employed,10653,High School,24,0,0,6,619,73507,12,Business,Yes,0,0.45,0,6,0
CUST08217,38,F,employed,63119,Master,5,4,0,8,611,63583,48,Crypto-Backed,No,1,0.44,0,8,0
CUST08218,58,F,student,43079,High School,4,4,0,8,701,83733,12,Personal,Yes,1,0.52,0,6,0
CUST08219,29,M,employed,76703,High School,20,7,0,9,683,9597,36,Crypto-Backed,No,1,0.93,1,4,0
CUST08220,29,M,employed,46202,Diploma,20,5,0,9,509,53096,48,Personal,Yes,1,0.48,0,2,0
CUST08221,66,F,unemployed,33978,High School,21,2,0,14,737,63781,36,Business,Yes,1,0.42,0,8,0
CUST08222,28,F,employed,43824,Bachelor,6,0,2,14,629,92402,12,Personal,No,1,0.68,0,8,0
CUST08223,55,F,student,62193,Diploma,24,1,0,10,766,57259,36,Business,Yes,1,0.57,0,1,0
CUST08224,38,M,employed,29192,High School,17,4,0,13,692,57123,48,Crypto-Backed,Yes,1,0.96,0,1,0
CUST08225,25,M,self-employed,48767,PhD,19,1,1,9,619,41266,48,Mortgage,Yes,1,0.48,0,5,0
CUST08226,34,M,self-employed,46566,High School,10,4,0,9,664,47007,24,Education,No,1,0.96,0,11,0
CUST08227,48,M,student,48910,High School,4,1,0,11,705,43813,12,Car Loan,No,1,0.39,0,6,0
CUST08228,50,F,self-employed,26365,Diploma,5,1,0,6,558,30429,24,Education,Yes,1,0.59,1,2,1
CUST08229,24,F,employed,49563,Diploma,6,4,2,16,660,3960,48,Business,No,1,0.63,0,6,0
CUST08230,59,F,self-employed,48434,Bachelor,2,0,1,12,625,57692,24,Business,Yes,1,0.78,0,4,1
CUST08231,40,F,employed,63501,PhD,2,6,1,15,734,76793,48,Business,Yes,1,0.71,0,1,1
CUST08232,45,M,self-employed,66594,Bachelor,24,1,0,14,699,58701,48,Mortgage,No,0,0.93,0,2,0
CUST08233,48,F,employed,45594,Bachelor,24,1,0,11,560,75932,48,Personal,No,1,0.65,0,3,1
CUST08234,32,M,self-employed,43437,PhD,1,3,1,18,641,83307,12,Mortgage,No,1,0.61,0,6,1
CUST08235,22,M,self-employed,25591,Bachelor,19,0,0,12,710,6457,24,Crypto-Backed,Yes,1,0.39,1,6,0
CUST08236,63,F,student,37049,High School,3,3,0,10,529,94374,36,Business,No,1,0.35,0,3,0
CUST08237,34,M,employed,33163,Bachelor,4,4,2,7,590,62834,24,Crypto-Backed,No,0,0.43,0,7,1
CUST08238,42,M,unemployed,54635,Bachelor,1,1,0,9,709,24651,12,Education,No,1,0.43,0,3,0
CUST08239,51,F,employed,44609,Diploma,15,4,2,9,506,55665,12,Personal,Yes,1,0.89,0,7,1
CUST08240,43,M,employed,25270,High School,11,5,0,9,597,16112,60,Car Loan,Yes,1,0.69,1,4,0
CUST08241,68,M,self-employed,27374,Bachelor,14,6,0,16,507,69382,36,Crypto-Backed,No,1,0.91,0,5,1
CUST08242,40,F,self-employed,78278,Diploma,3,3,0,10,626,95426,36,Education,Yes,1,0.93,0,8,0
CUST08243,58,M,self-employed,33570,Bachelor,2,2,1,6,646,42478,60,Crypto-Backed,No,1,0.37,0,9,0
CUST08244,24,M,unemployed,50156,Diploma,13,6,0,6,563,70330,60,Business,No,1,0.64,0,7,0
CUST08245,35,F,employed,40332,Bachelor,12,5,0,11,685,3859,24,Mortgage,Yes,1,0.6,0,3,0
CUST08246,44,M,self-employed,36259,Diploma,5,3,1,16,701,25863,24,Education,No,1,0.61,0,3,0
CUST08247,45,F,employed,57586,Diploma,3,8,1,10,590,11545,24,Mortgage,Yes,1,0.73,0,2,1
CUST08248,21,M,employed,33179,Bachelor,0,5,1,16,621,55686,12,Crypto-Backed,Yes,1,0.99,0,3,0
CUST08249,27,M,employed,35470,Master,2,6,0,6,637,69894,48,Mortgage,Yes,0,0.3,0,7,0
CUST08250,51,F,unemployed,60622,Bachelor,23,3,1,14,694,77882,24,Car Loan,Yes,1,0.89,0,11,0
CUST08251,32,F,self-employed,34229,Bachelor,11,3,1,10,521,51365,36,Personal,No,1,0.85,0,9,0
CUST08252,62,M,employed,18909,Master,2,5,1,13,603,55328,24,Car Loan,Yes,1,0.77,0,4,1
CUST08253,25,F,self-employed,23082,High School,22,5,1,11,619,85705,48,Personal,No,0,0.33,0,6,0
CUST08254,64,M,employed,47717,High School,17,0,0,16,688,79858,24,Crypto-Backed,Yes,1,0.8,0,3,0
CUST08255,62,F,unemployed,29482,Diploma,13,3,1,9,594,51325,12,Education,Yes,0,0.48,0,8,1
CUST08256,58,M,self-employed,56948,Diploma,4,2,1,13,706,21984,48,Personal,No,0,0.56,0,7,0
CUST08257,32,M,employed,40314,PhD,22,2,1,14,690,24710,12,Education,No,1,0.84,1,4,0
CUST08258,59,M,retired,51434,Bachelor,0,2,0,6,634,40353,12,Business,No,1,0.38,0,5,0
CUST08259,38,M,employed,45307,Bachelor,13,3,0,6,756,86807,12,Mortgage,No,1,0.54,0,5,0
CUST08260,22,M,self-employed,55896,Bachelor,11,4,0,7,715,9979,36,Business,Yes,1,0.32,0,6,0
CUST08261,30,F,employed,68256,Master,0,3,0,9,570,19746,60,Car Loan,Yes,1,0.32,0,8,1
CUST08262,35,F,employed,48471,High School,23,5,0,9,681,61892,60,Personal,Yes,1,0.88,1,2,0
CUST08263,50,M,self-employed,47739,Bachelor,1,4,3,17,683,50737,60,Personal,Yes,1,0.97,0,6,0
CUST08264,64,M,employed,56682,Diploma,11,5,1,8,791,3893,36,Car Loan,No,1,0.48,0,6,0
CUST08265,37,F,student,31541,Bachelor,12,4,0,8,544,20256,36,Mortgage,Yes,0,0.75,0,4,1
CUST08266,24,F,employed,48122,Bachelor,19,3,0,10,728,85030,12,Business,No,1,0.98,0,6,0
CUST08267,27,F,employed,26170,PhD,14,3,0,10,657,10153,60,Business,No,1,0.69,0,4,0
CUST08268,61,F,self-employed,28616,Diploma,15,3,1,12,657,88026,60,Crypto-Backed,Yes,1,0.86,0,4,0
CUST08269,51,F,employed,32863,High School,18,7,1,11,623,75441,24,Mortgage,Yes,1,0.66,1,2,1
CUST08270,59,M,employed,59028,Master,4,4,0,12,717,1025,48,Mortgage,No,1,0.71,0,7,0
CUST08271,54,M,student,37895,Master,1,4,1,5,750,56143,24,Business,Yes,1,0.68,0,4,0
CUST08272,26,F,self-employed,28289,High School,5,2,1,5,617,83714,60,Business,Yes,1,0.94,0,1,0
CUST08273,58,F,employed,51388,Diploma,7,4,0,12,625,3765,12,Mortgage,Yes,0,0.87,0,7,0
CUST08274,65,F,self-employed,15291,Diploma,20,2,1,15,460,88300,12,Crypto-Backed,Yes,0,0.85,0,3,1
CUST08275,54,F,student,11933,Bachelor,6,3,1,8,714,97910,24,Personal,Yes,1,0.39,0,6,1
CUST08276,64,F,employed,36205,Master,20,2,0,7,646,68383,48,Personal,No,1,0.55,1,5,0
CUST08277,35,F,self-employed,35974,High School,12,4,1,9,667,22949,36,Personal,Yes,1,0.95,0,7,0
CUST08278,34,F,employed,55651,Bachelor,5,1,0,8,606,63009,60,Personal,Yes,0,0.47,0,6,0
CUST08279,26,F,student,58005,Diploma,8,4,2,5,622,50591,60,Car Loan,No,1,0.92,0,8,0
CUST08280,57,F,unemployed,38477,High School,11,6,2,10,537,24179,60,Business,Yes,0,0.75,0,3,1
CUST08281,52,M,unemployed,36879,Diploma,9,6,0,15,648,77938,36,Personal,Yes,0,0.72,0,7,0
CUST08282,23,F,student,28355,Bachelor,10,6,1,13,639,51700,12,Crypto-Backed,Yes,1,0.4,0,2,1
CUST08283,23,F,employed,38351,Master,0,3,2,9,673,25395,48,Car Loan,Yes,1,0.93,0,7,0
CUST08284,42,M,employed,5000,Bachelor,9,3,1,6,785,47226,12,Car Loan,No,1,0.61,0,1,0
CUST08285,42,M,employed,33228,Bachelor,24,4,1,14,679,32593,36,Car Loan,No,0,0.3,0,5,0
CUST08286,30,M,employed,38788,High School,15,2,2,9,716,68629,12,Mortgage,No,1,0.31,0,7,1
CUST08287,23,F,self-employed,28224,High School,18,3,1,13,690,20770,12,Business,Yes,1,0.37,0,7,0
CUST08288,32,F,unemployed,30344,High School,9,1,0,8,705,15448,24,Mortgage,No,0,0.91,0,6,0
CUST08289,49,F,employed,35517,High School,14,3,0,10,690,49113,36,Business,No,1,0.65,0,6,0
CUST08290,68,F,employed,39902,Bachelor,13,3,0,6,674,30797,24,Business,Yes,1,0.61,0,4,0
CUST08291,37,M,unemployed,52942,Bachelor,2,1,0,13,763,51459,36,Mortgage,Yes,1,1.0,0,10,0
CUST08292,27,F,employed,46396,High School,3,3,0,12,721,61870,60,Personal,No,1,0.34,0,7,0
CUST08293,33,F,employed,53217,Diploma,7,1,0,11,696,52087,24,Crypto-Backed,Yes,1,0.51,0,2,0
CUST08294,22,M,self-employed,48590,High School,0,4,0,13,653,79704,36,Car Loan,Yes,0,0.5,0,6,1
CUST08295,24,F,employed,41720,PhD,19,4,0,9,565,51689,60,Education,Yes,1,0.6,0,6,0
CUST08296,30,F,student,73473,Bachelor,14,2,1,12,716,57446,48,Mortgage,Yes,1,0.59,0,5,0
CUST08297,59,F,employed,29258,Diploma,6,5,0,6,618,17005,60,Car Loan,Yes,1,0.88,0,4,0
CUST08298,44,F,unemployed,26304,Bachelor,11,2,1,7,716,45528,48,Car Loan,No,1,0.53,0,5,1
CUST08299,37,M,self-employed,37710,Diploma,2,4,3,10,635,32997,60,Personal,Yes,1,0.34,0,4,1
CUST08300,26,M,employed,39096,Bachelor,22,4,1,10,665,18245,48,Business,No,1,0.72,0,10,1
CUST08301,39,M,employed,42069,Master,4,4,1,10,657,25717,12,Education,Yes,1,0.88,0,8,1
CUST08302,25,M,employed,25685,Bachelor,24,3,1,8,553,57760,24,Crypto-Backed,Yes,0,0.49,0,8,0
CUST08303,52,F,employed,69359,Diploma,7,3,0,12,683,63268,12,Car Loan,No,1,0.35,0,8,0
CUST08304,30,F,employed,34820,Bachelor,10,0,0,10,640,17396,24,Personal,No,0,0.39,0,2,0
CUST08305,29,F,self-employed,25544,Bachelor,18,3,2,8,643,21420,48,Car Loan,Yes,1,0.96,0,4,1
CUST08306,47,M,self-employed,43963,Master,11,3,0,9,778,82393,24,Education,Yes,1,0.67,1,7,0
CUST08307,33,M,self-employed,56434,Diploma,19,3,2,10,600,73559,48,Car Loan,Yes,1,0.6,0,3,1
CUST08308,39,M,employed,64163,High School,6,2,0,10,597,26181,36,Crypto-Backed,Yes,1,0.42,0,5,1
CUST08309,41,F,self-employed,5000,Bachelor,13,1,0,8,629,91811,48,Personal,Yes,1,0.48,0,4,0
CUST08310,44,F,employed,51509,PhD,1,1,1,12,743,66002,36,Personal,No,0,0.92,1,8,0
CUST08311,58,M,student,66353,Master,21,2,1,14,600,38042,36,Mortgage,Yes,1,0.83,1,5,0
CUST08312,24,M,student,31071,Bachelor,24,3,1,12,748,29383,24,Crypto-Backed,Yes,0,0.33,0,5,1
CUST08313,44,F,unemployed,36525,High School,11,0,1,10,850,82477,60,Business,No,1,0.69,0,7,0
CUST08314,55,F,unemployed,25770,Bachelor,8,3,1,12,779,59742,12,Business,Yes,1,0.62,0,6,0
CUST08315,23,F,employed,31610,High School,21,5,1,7,559,11003,60,Personal,No,1,0.84,0,4,1
CUST08316,24,M,employed,24021,Bachelor,11,1,0,8,570,42919,60,Personal,Yes,1,0.65,1,1,1
CUST08317,57,M,unemployed,54021,Diploma,5,5,0,7,675,48111,60,Personal,No,0,0.34,0,4,0
CUST08318,60,M,employed,38406,Master,5,2,1,9,637,85342,12,Car Loan,Yes,1,0.59,0,7,1
CUST08319,68,M,employed,5000,High School,21,1,1,10,633,5124,48,Personal,Yes,1,0.96,0,5,1
CUST08320,55,F,unemployed,30956,Bachelor,18,6,0,13,618,18359,24,Education,No,1,0.84,0,9,0
CUST08321,51,F,self-employed,29640,High School,19,2,0,8,635,76442,48,Personal,No,1,0.97,0,6,0
CUST08322,64,F,employed,52831,Bachelor,5,2,1,12,693,69998,24,Crypto-Backed,Yes,1,0.56,0,6,0
CUST08323,45,M,employed,38983,Diploma,16,1,0,2,622,30673,36,Mortgage,No,1,0.35,0,9,0
CUST08324,60,F,employed,38583,PhD,16,5,0,11,624,51897,60,Mortgage,Yes,1,0.76,0,8,0
CUST08325,33,F,unemployed,49643,Bachelor,22,3,0,9,766,70604,24,Personal,Yes,1,0.78,0,1,0
CUST08326,24,F,employed,55866,Diploma,16,3,0,6,599,30953,60,Personal,Yes,0,0.95,0,1,1
CUST08327,66,F,student,44013,High School,20,5,0,6,554,70971,36,Personal,Yes,0,0.9,0,3,1
CUST08328,34,F,unemployed,30189,Bachelor,9,1,0,10,727,20303,24,Crypto-Backed,Yes,1,0.84,0,5,0
CUST08329,33,M,employed,17424,Diploma,10,1,0,11,540,39598,12,Mortgage,No,1,0.94,0,4,1
CUST08330,47,F,employed,61749,High School,7,3,1,15,617,40533,60,Mortgage,No,1,0.68,0,8,0
CUST08331,26,F,self-employed,90836,Bachelor,21,5,0,11,560,22361,48,Business,Yes,0,0.88,0,5,1
CUST08332,37,M,student,41860,Bachelor,13,4,1,9,622,86942,36,Car Loan,No,1,0.41,0,6,0
CUST08333,56,M,employed,44745,High School,18,0,0,10,608,53273,24,Education,Yes,1,0.48,0,1,0
CUST08334,60,F,unemployed,62562,Bachelor,17,6,0,10,747,46492,60,Business,No,0,0.94,1,5,1
CUST08335,69,F,employed,14309,Bachelor,14,2,0,10,739,10365,48,Personal,Yes,1,0.37,1,5,0
CUST08336,55,F,employed,54312,Master,17,3,0,13,545,54039,24,Mortgage,Yes,0,0.61,0,3,0
CUST08337,37,F,student,45636,Master,19,3,0,9,610,25467,60,Business,Yes,1,0.77,0,2,0
CUST08338,61,M,employed,28462,Diploma,24,4,1,16,541,14657,12,Crypto-Backed,Yes,1,0.77,0,7,1
CUST08339,22,F,self-employed,32199,Master,24,2,0,11,656,15511,24,Education,Yes,0,0.56,0,4,0
CUST08340,33,M,employed,20267,Diploma,16,3,0,7,650,34897,60,Car Loan,Yes,1,0.91,0,5,0
CUST08341,22,F,unemployed,56876,High School,4,3,0,4,534,57222,60,Education,Yes,1,0.8,0,4,0
CUST08342,48,F,unemployed,24403,Diploma,24,2,2,5,806,59029,24,Education,No,1,0.54,0,4,0
CUST08343,63,F,student,46180,Master,3,5,1,14,605,17890,36,Education,No,1,0.45,0,6,0
CUST08344,46,M,employed,15604,PhD,10,3,1,9,560,24072,60,Mortgage,Yes,1,0.96,0,7,1
CUST08345,42,F,employed,60917,PhD,15,7,0,8,637,43279,48,Mortgage,Yes,1,0.5,0,3,0
CUST08346,67,F,self-employed,36926,Bachelor,6,6,1,13,750,17964,12,Crypto-Backed,Yes,1,0.78,0,4,1
CUST08347,63,M,employed,56083,Bachelor,15,4,1,6,573,64084,36,Car Loan,No,1,0.46,0,9,1
CUST08348,23,F,self-employed,36821,High School,5,2,0,12,736,7365,48,Business,Yes,1,0.81,0,4,0
CUST08349,55,M,self-employed,30895,High School,19,0,1,11,659,6536,48,Mortgage,No,1,0.75,0,2,0
CUST08350,32,F,employed,19892,Bachelor,9,2,0,15,551,12707,36,Education,No,1,0.39,0,8,0
CUST08351,44,M,unemployed,55806,Bachelor,10,3,0,5,593,23550,48,Personal,Yes,1,0.37,0,6,0
CUST08352,25,M,unemployed,34544,Diploma,14,2,1,17,628,6524,48,Mortgage,No,1,0.72,0,1,1
CUST08353,40,M,retired,44454,Bachelor,11,0,1,17,580,56718,48,Personal,Yes,1,0.39,0,5,1
CUST08354,59,F,employed,29380,Bachelor,22,0,0,12,525,24326,48,Crypto-Backed,No,0,0.61,0,3,1
CUST08355,59,M,employed,39744,Master,15,1,2,10,612,37701,12,Mortgage,Yes,0,0.66,0,3,0
CUST08356,33,M,employed,43080,High School,22,0,1,5,761,65019,36,Business,Yes,1,0.9,0,5,1
CUST08357,61,F,employed,13669,Bachelor,17,3,1,8,665,68855,60,Personal,Yes,1,0.31,0,6,1
CUST08358,65,M,employed,29768,Diploma,6,4,2,7,697,21119,12,Education,Yes,1,0.51,0,5,1
CUST08359,32,F,retired,63625,Diploma,13,2,1,8,634,23444,36,Crypto-Backed,No,0,0.85,0,6,0
CUST08360,33,F,employed,27739,Diploma,8,4,2,9,669,58505,36,Car Loan,No,0,0.98,0,9,0
CUST08361,30,M,employed,53535,Diploma,21,2,1,8,588,1339,12,Car Loan,Yes,1,0.87,0,4,1
CUST08362,53,M,employed,44894,Bachelor,5,6,0,15,735,75706,12,Crypto-Backed,Yes,1,0.34,0,2,0
CUST08363,60,F,employed,47669,Bachelor,10,7,0,5,721,87900,24,Personal,No,1,0.52,0,9,0
CUST08364,36,M,employed,49506,Master,12,3,0,17,560,66799,48,Crypto-Backed,Yes,1,0.53,0,3,0
CUST08365,65,M,self-employed,40305,Bachelor,21,7,1,7,696,28103,48,Education,No,1,0.52,0,7,1
CUST08366,55,M,employed,31464,Diploma,17,3,1,9,610,88874,12,Education,Yes,0,0.67,0,6,0
CUST08367,23,M,employed,28826,Master,11,2,1,11,588,6433,24,Business,Yes,1,0.93,0,7,0
CUST08368,25,F,employed,35039,Master,5,1,1,10,768,82458,24,Business,Yes,1,0.7,0,15,0
CUST08369,46,F,self-employed,58757,Bachelor,21,4,0,3,589,17615,36,Personal,Yes,1,0.77,1,4,0
CUST08370,31,M,employed,19661,High School,8,2,2,12,744,2938,12,Business,No,1,0.37,0,6,0
CUST08371,27,F,employed,35327,High School,17,5,0,8,529,86950,48,Personal,No,0,0.5,0,0,0
CUST08372,30,M,student,17280,Bachelor,24,3,0,16,658,80539,48,Mortgage,Yes,1,0.33,0,2,0
CUST08373,62,M,employed,31267,Bachelor,20,3,1,7,542,71627,12,Education,No,1,0.64,0,8,0
CUST08374,54,M,self-employed,38136,High School,14,6,1,8,573,62784,12,Mortgage,Yes,1,0.95,0,9,1
CUST08375,23,M,student,60923,Diploma,8,5,2,9,548,64776,36,Car Loan,Yes,1,0.32,1,3,1
CUST08376,28,F,employed,62549,High School,9,1,0,9,652,41909,24,Personal,No,0,0.55,0,3,0
CUST08377,51,M,unemployed,13039,Master,1,2,0,9,690,5879,24,Car Loan,Yes,1,0.36,0,3,0
CUST08378,31,F,student,17323,Master,13,1,1,10,613,71706,48,Education,Yes,1,0.96,0,5,0
CUST08379,65,M,employed,37514,Diploma,20,3,0,6,597,32992,60,Business,Yes,1,0.71,0,7,1
CUST08380,27,F,student,51422,High School,10,3,0,12,571,43846,60,Personal,Yes,1,0.82,0,1,0
CUST08381,65,F,employed,15957,Diploma,12,2,1,7,798,86626,48,Personal,Yes,1,0.97,0,4,0
CUST08382,22,F,employed,34443,High School,1,2,1,8,642,8691,12,Crypto-Backed,No,0,0.52,1,3,0
CUST08383,26,F,unemployed,55534,Diploma,20,6,0,5,556,87179,36,Education,No,1,0.47,0,6,0
CUST08384,61,M,student,57355,Bachelor,6,7,0,16,650,40629,60,Business,No,1,0.81,0,4,0
CUST08385,52,F,self-employed,35434,Diploma,14,2,0,11,794,6330,60,Business,No,0,0.53,0,8,0
CUST08386,40,M,employed,9981,Bachelor,6,3,1,11,587,90323,24,Personal,Yes,1,0.55,0,5,1
CUST08387,54,F,self-employed,55737,High School,11,5,0,8,614,2225,12,Education,No,1,0.79,0,4,0
CUST08388,36,F,self-employed,26190,Diploma,6,2,1,15,601,86583,24,Business,Yes,1,0.78,1,8,1
CUST08389,45,F,employed,48066,High School,4,1,2,6,549,57778,48,Car Loan,Yes,1,0.74,0,1,1
CUST08390,32,M,retired,26510,Bachelor,14,4,1,5,660,46802,24,Personal,No,0,0.71,0,6,1
CUST08391,27,F,employed,41512,Diploma,6,5,0,4,660,12005,48,Business,Yes,1,0.41,0,4,0
CUST08392,59,M,employed,44651,Master,21,5,0,10,589,58376,24,Crypto-Backed,Yes,0,0.83,0,3,1
CUST08393,37,M,employed,59263,Diploma,22,4,0,9,761,83439,12,Business,Yes,1,0.53,0,4,0
CUST08394,65,M,employed,18883,Bachelor,20,1,1,5,714,26099,24,Personal,Yes,1,0.46,1,2,1
CUST08395,31,F,self-employed,26775,PhD,1,3,2,6,615,89076,24,Education,Yes,0,0.71,1,4,0
CUST08396,26,F,employed,64204,Bachelor,24,3,0,12,693,82736,12,Mortgage,No,1,0.43,0,5,0
CUST08397,43,F,unemployed,43473,Bachelor,1,4,1,14,684,52050,48,Business,Yes,1,0.76,0,3,0
CUST08398,47,F,employed,27105,High School,18,1,0,16,694,62528,24,Personal,Yes,1,0.82,1,5,1
CUST08399,66,F,employed,50844,Master,8,1,1,2,703,7653,60,Crypto-Backed,Yes,1,0.74,0,5,0
CUST08400,26,F,unemployed,25012,Bachelor,1,2,1,7,690,84883,12,Car Loan,Yes,1,0.6,0,11,0
CUST08401,58,F,employed,42931,High School,13,5,0,8,686,65591,48,Business,Yes,1,0.42,0,0,0
CUST08402,22,M,self-employed,29734,High School,14,1,1,8,794,30769,60,Education,Yes,1,0.75,0,4,0
CUST08403,42,F,unemployed,58644,Bachelor,23,3,2,8,627,27622,36,Car Loan,No,1,0.43,0,6,0
CUST08404,40,M,self-employed,27154,High School,11,8,0,14,639,62400,48,Business,No,1,0.71,1,2,0
CUST08405,45,M,self-employed,5000,Bachelor,18,4,0,6,639,78189,24,Education,Yes,1,0.53,1,4,0
CUST08406,35,F,unemployed,33271,High School,14,3,2,13,587,72098,12,Education,No,1,0.76,0,3,1
CUST08407,69,F,retired,29992,Bachelor,5,2,0,12,660,30056,12,Car Loan,Yes,1,0.91,0,5,0
CUST08408,49,M,employed,36336,High School,24,2,1,9,649,27765,60,Education,Yes,1,0.6,0,6,1
CUST08409,28,M,self-employed,48354,Bachelor,9,2,2,7,706,6965,60,Mortgage,No,1,0.64,0,3,1
CUST08410,57,F,employed,22271,High School,9,3,1,13,601,99637,36,Education,No,1,0.58,0,1,1
CUST08411,69,M,employed,28342,Bachelor,2,6,1,8,548,69080,60,Crypto-Backed,Yes,1,0.71,0,13,1
CUST08412,53,M,employed,39911,Master,8,1,1,9,728,68374,60,Car Loan,No,1,0.63,0,1,0
CUST08413,42,M,retired,30108,Master,22,2,1,7,648,75100,12,Personal,Yes,1,0.36,0,5,1
CUST08414,67,M,self-employed,40975,High School,4,5,1,11,606,81566,48,Education,Yes,1,0.34,0,4,0
CUST08415,25,F,employed,48066,Bachelor,23,1,0,8,774,95899,36,Mortgage,No,1,0.88,1,3,0
CUST08416,59,F,employed,40203,Diploma,21,3,2,7,747,39384,24,Business,No,1,0.93,0,1,0
CUST08417,38,M,student,56501,PhD,6,4,1,9,725,58071,12,Car Loan,Yes,0,0.86,0,7,0
CUST08418,58,M,employed,25775,Bachelor,18,3,1,10,581,46231,60,Car Loan,No,1,0.39,0,5,1
CUST08419,57,M,employed,31321,High School,9,2,1,7,569,92481,24,Personal,Yes,1,0.97,1,3,1
CUST08420,50,F,student,62399,High School,10,3,0,9,725,53776,36,Car Loan,Yes,1,0.75,1,7,0
CUST08421,51,F,self-employed,28986,Bachelor,5,4,1,12,712,65479,12,Mortgage,Yes,1,0.45,0,3,1
CUST08422,30,M,employed,76755,High School,18,3,0,7,709,29208,24,Car Loan,Yes,1,0.39,1,3,0
CUST08423,35,M,employed,54494,PhD,6,2,1,7,631,26778,24,Mortgage,No,1,0.83,0,5,0
CUST08424,62,M,student,27673,PhD,15,0,0,5,733,15219,60,Business,Yes,1,0.5,0,8,0
CUST08425,68,F,student,48781,Bachelor,21,4,0,11,714,20720,24,Crypto-Backed,Yes,1,0.7,0,9,0
CUST08426,64,M,employed,44446,High School,11,0,2,14,740,58041,24,Car Loan,No,1,0.47,1,2,1
CUST08427,38,M,employed,18178,Bachelor,23,2,1,8,631,77993,36,Personal,No,0,0.35,1,5,0
CUST08428,43,M,employed,63163,Diploma,23,3,0,12,666,32876,24,Education,No,0,0.59,0,6,0
CUST08429,53,M,self-employed,52320,Bachelor,21,4,0,8,626,89789,12,Business,Yes,1,0.82,0,5,0
CUST08430,36,M,unemployed,62150,Diploma,17,5,0,7,752,41065,24,Mortgage,No,1,0.81,0,6,0
CUST08431,58,F,employed,55703,Diploma,13,2,1,8,615,65321,60,Education,No,1,0.43,1,9,0
CUST08432,55,F,unemployed,45234,High School,15,1,0,8,571,87642,36,Business,No,1,0.48,0,6,0
CUST08433,54,F,self-employed,56198,Diploma,5,0,2,11,655,27132,36,Business,Yes,1,0.6,0,5,0
CUST08434,48,M,unemployed,19960,PhD,0,5,2,9,678,75395,48,Business,Yes,1,0.85,0,5,0
CUST08435,22,F,student,69755,Master,12,1,1,14,599,24994,24,Crypto-Backed,Yes,0,0.78,1,2,1
CUST08436,50,M,employed,51177,Bachelor,5,3,0,11,542,53140,60,Business,Yes,1,0.81,0,5,0
CUST08437,33,F,employed,10702,Master,5,4,2,9,552,19123,48,Crypto-Backed,No,1,0.56,0,1,1
CUST08438,61,F,self-employed,17586,High School,5,2,1,9,698,35988,48,Crypto-Backed,No,0,0.9,0,6,0
CUST08439,36,M,unemployed,44315,Bachelor,11,0,1,6,736,82356,60,Mortgage,No,1,0.88,0,4,0
CUST08440,25,M,employed,26655,Bachelor,8,3,0,15,656,38571,48,Personal,Yes,1,0.42,0,3,1
CUST08441,48,M,unemployed,47798,Diploma,19,1,1,11,673,31350,36,Crypto-Backed,No,1,0.56,0,4,0
CUST08442,59,F,employed,25215,Diploma,6,3,1,10,765,27527,60,Crypto-Backed,Yes,1,0.82,0,4,0
CUST08443,65,M,employed,20910,Master,2,2,1,8,614,38211,48,Car Loan,No,1,0.73,0,5,0
CUST08444,40,F,employed,31894,Bachelor,23,4,0,11,696,12445,36,Car Loan,No,1,0.83,0,5,0
CUST08445,44,F,retired,89030,Bachelor,14,3,1,10,625,72445,48,Car Loan,No,1,0.75,1,7,1
CUST08446,47,F,self-employed,23578,Bachelor,1,7,0,9,708,56902,12,Education,Yes,1,0.56,1,8,0
CUST08447,50,M,employed,58853,High School,17,3,0,10,603,52463,48,Crypto-Backed,Yes,1,0.43,0,3,0
CUST08448,65,M,retired,28633,High School,20,3,0,8,575,59079,48,Car Loan,No,1,0.66,0,6,0
CUST08449,47,M,unemployed,38667,Master,0,8,1,10,666,1475,60,Personal,Yes,1,0.56,0,2,0
CUST08450,46,F,unemployed,41870,Bachelor,0,2,1,7,677,44340,12,Business,No,1,0.41,0,3,1
CUST08451,27,F,employed,39068,Master,10,4,1,12,645,81782,36,Mortgage,No,1,0.58,0,10,1
CUST08452,62,M,employed,40849,Diploma,2,6,0,8,545,82612,60,Crypto-Backed,Yes,1,0.71,0,3,0
CUST08453,67,F,self-employed,45072,Master,21,6,0,12,597,98663,36,Crypto-Backed,Yes,1,0.8,0,5,1
CUST08454,58,F,unemployed,17593,Master,9,6,1,6,585,55748,36,Car Loan,Yes,1,0.45,0,6,0
CUST08455,25,F,self-employed,38017,Diploma,11,2,0,16,664,67734,12,Mortgage,No,1,0.86,0,6,0
CUST08456,43,M,self-employed,39163,Diploma,5,5,0,10,610,55327,36,Education,Yes,1,0.53,0,4,0
